Election_ID,State,Constituency_Code,Constituency_Name,Round,Last_Updated_Time,Candidate_Name,Party,Gender,Age,Education,Criminal_Cases,Assets_Cr,Liabilities_Cr,Campaign_Spending_Cr,Social_Media_Followers,Speech_Sentiment,Popularity_Score,Historical_Win_Rate,Registered_Voters,EVM_Votes,Postal_Votes,Total_Votes,Vote_Percentage,Vote_Surge_Score,Constituency_Volatility,Independent_Candidate_Count,Voter_Turnout,Urban_Voter_Ratio,Rural_Voter_Ratio,Postal_Vote_Ratio,Fraud_Risk_Score,Anomaly_Score,Strategic_Manipulation_Score,Bot_Activity_Flag,Fake_News_Score,Cyber_Attack_Risk,Booth_Capture_Risk,Deepfake_Propagation_Score,Suspicious_Timing_Index,Vote_Injection_Risk,Attack_Type,Defense_Strategy,Adversarial_Pressure,Strategic_Polarization_Index,Influence_Network_Strength,Vote_Change_Per_Round,Late_Round_Surge,Time_Between_Updates_min,Sequential_Risk_Score,EVM_Device_ID,Server_Delay_ms,Network_Failure_Count,Power_Outage_Risk,Noise_Float_1,Noise_Float_2,Noise_Category,Correlated_Noise_Score,Fraud_Proxy_Duplicate,Election_Result,Fraud_Label,Risk_Category
ddcc1140-5b07-4ba4-9b9d-c8dbb4b0af0b,Uttar Pradesh,C0081,Ongole,4,2024-05-14T19:37:27.559584+05:53,Gaurika Kohli,AAP,Male,54,Graduate,0,2.72,1.24,0.34,8794,0.4843,0.582,0.4053,265329,210920,21641,232561,87.65,0.22,0.4184,5,0.8765,0.1521,0.8479,0.0931,0.353,0.2636,0.375,False,0.2965,0.585,0.5175,0.166,0.2562,0.2285,Cyber Intrusion,Network Firewall,1.0,0.6545,0.0969,0.0574,0.0,42.3,0.2322,EVM-WF635TJX,363.9,2,0.1585,61.821,51.913,E,0.6557,0.3188,Lost,1,Medium
252c8942-90f1-4acf-979d-14b454fd1ffb,Uttar Pradesh,C0134,Vellore,2,2024-04-27T20:08:14.765545+05:53,Krishna Seth,Independent,Male,51,10th Pass,0,4.02,1.17,0.41,3652,0.7763,0.6128,0.5381,119483,79672,3157,82829,69.32,0.0308,0.0771,6,0.6932,0.5331,0.4669,0.0381,0.3167,0.2014,0.3151,False,0.3353,0.5702,0.3964,0.189,0.1916,0.2389,Cyber Intrusion,Network Firewall,0.9328,0.583,0.1246,0.0243,0.0,14.7,0.1509,EVM-LO043PQT,682.4,2,0.1039,80.639,46.774,C,0.582,0.2958,Won,0,Medium
0e999129-64f1-4682-9cb2-8627ff6137aa,Odisha,C0196,Rampur,7,2024-06-02T03:24:29.676023+05:53,Qarin Narain,SP,Male,44,Graduate,1,3.91,0.36,0.3,4983,0.4424,0.6405,0.5193,173105,99449,9106,108555,62.71,0.0868,0.1965,7,0.6271,0.3675,0.6325,0.0839,0.3755,0.4473,0.4254,True,0.5004,0.5836,0.2824,0.6653,0.592,0.1225,Cyber Intrusion,Multi-layer Encryption,1.0,0.6334,0.3768,0.0115,0.7269,19.2,0.6094,EVM-HR448FKJ,1143.8,0,0.4566,28.71,52.989,E,0.871,0.3586,Won,0,High
9bf1de10-24fd-4e69-af8f-fd5c4a5c549d,Odisha,C0221,Ambarnath,7,2024-06-02T04:31:11.520638+05:53,Bhavani Khalsa,INC,Male,54,12th Pass,4,32.25,1.13,11.52,5835,0.3429,0.3933,0.1289,125220,78882,8189,87071,69.53,0.0386,0.3814,5,0.6953,0.5284,0.4716,0.0941,0.2564,0.3147,0.3096,False,0.3335,0.4728,0.3904,0.2308,0.5271,0.112,Cyber Intrusion,AI Monitoring,1.0,0.6755,0.4241,0.0157,0.0276,106.5,0.315,EVM-WV716NOJ,,0,0.108,66.753,,D,0.3836,0.2674,Won,1,Medium
5a8bad8f-9c04-4d2f-ba99-400087017095,Rajasthan,C0264,Raebareli,6,2024-05-26T20:48:37.595299+05:53,Tanveer Sarkar,SAD,Female,58,Doctorate,0,12.67,2.1,4.73,20230,0.3038,0.4466,0.371,55743,40765,355,41120,73.77,0.0955,0.4825,3,0.7377,0.13,0.87,0.0086,0.2395,0.2721,0.1657,False,0.2049,0.2451,0.4018,0.1336,0.4669,0.1254,Cyber Intrusion,Biometric Auth,1.0,0.6716,0.054,-0.0471,0.1393,179.8,0.3019,EVM-VD397NKL,218.1,1,0.1328,96.332,27.27,E,0.5501,0.1889,Won,0,Medium
6ca7c867-b537-4700-b960-6a73529984f3,West Bengal,C0294,Hajipur,6,2024-05-25T09:02:36.856729+05:53,Dayita Wable,RJD,Male,53,Graduate,0,0.96,0.54,0.19,10006,0.4387,0.5556,0.3989,182327,76225,21098,97323,53.38,0.1632,0.3196,1,0.5338,0.5509,0.4491,0.2168,0.4405,0.4782,0.4839,True,0.5825,0.5428,0.4345,0.693,0.6105,0.3467,Cyber Intrusion,Multi-layer Encryption,1.0,0.6684,0.7286,-0.0427,0.1298,98.0,0.4763,EVM-HB167IDK,223.3,3,0.1265,68.682,55.29,C,0.6005,0.3389,Won,1,High
bd3208af-b9c7-49b8-8c0e-4caf1a9d6498,Gujarat,C0280,Kadapa,2,2024-04-26T21:12:00.060509+05:53,Aayush Chaudry,DMK,Male,42,Graduate,0,5.28,0.89,1.96,123665,0.8426,0.7166,0.6764,146745,69985,1712,71697,48.86,0.2089,0.5601,3,0.4886,0.3918,0.6082,0.0239,0.3219,0.3618,0.3029,True,0.411,0.1449,0.3298,0.5742,0.0983,0.1461,Cyber Intrusion,Network Firewall,0.7392,0.5505,0.1767,0.027,0.0,37.6,0.2495,EVM-QL293WIB,54.3,0,0.0283,17.942,39.557,D,0.0,0.2827,Won,1,Medium
cf05fb87-23df-41bb-8491-3f7f74182605,Uttar Pradesh,C0466,Serampore,6,2024-05-26T21:00:18.243143+05:53,Raksha Kalla,SAD,Male,58,Graduate,4,2.59,1.4,0.34,8385,0.1881,0.4553,0.3536,516940,382350,20247,402597,77.88,0.1177,0.1668,5,0.7788,0.2471,0.7529,0.0503,0.3333,0.4082,0.4032,True,0.5807,0.4596,0.4131,0.6847,0.5382,0.2057,Cyber Intrusion,AI Monitoring,1.0,0.7011,0.2757,-0.0149,0.3466,33.4,0.4558,EVM-OD893VDU,297.8,1,0.2244,99.543,44.504,D,0.2703,0.4226,Won,1,Medium
60bad494-a2ea-4e76-bad0-0294b7f450b6,Maharashtra,C0424,Patiala,1,2024-04-19T01:20:57.708335+05:53,Samar Saha,JDU,Male,58,Post-Graduate,0,2.25,0.73,0.49,18594,0.5254,0.5065,0.2957,163581,99377,8178,107555,65.75,0.018,0.2083,9,0.6575,0.7426,0.2574,0.076,0.1921,0.1329,0.1681,False,0.1872,0.2467,0.4037,,0.085,0.0904,Cyber Intrusion,AI Monitoring,0.8478,0.4971,0.1581,0.0175,0.0,52.8,0.0548,EVM-HX615EGV,221.0,1,0.1028,81.456,54.561,E,0.1645,0.1297,Lost,0,Medium
7079db6f-1213-4486-a9a0-9e8bc9225990,Maharashtra,C0494,Bareilly,1,2024-04-20T22:42:49.313869+05:53,Lajita Sankar,JDU,Male,43,12th Pass,0,7.41,2.73,0.61,15451,0.736,0.6841,0.326,92709,50670,2879,53549,57.76,0.1075,0.2517,6,0.5776,0.2515,0.7485,0.0538,0.2144,0.1567,0.2007,False,0.0706,0.2211,0.3182,0.0798,0.1716,0.1165,Cyber Intrusion,Network Firewall,0.8291,0.5516,0.1615,-0.0034,0.0,16.4,0.0637,EVM-TT906CAQ,,2,0.3659,41.358,36.214,D,0.5424,0.2366,Lost,1,Low
abbb4c59-164e-402c-adcd-5773ccf08b9c,Kerala,C0504,Bihar Sharif,3,2024-05-07T00:46:12.519817+05:53,Jyoti Wali,BSP,Male,44,Post-Graduate,1,0.45,0.2,0.12,16873,0.4051,0.5685,0.4762,102886,55212,2566,57778,56.16,0.115,0.3155,7,0.5616,0.2156,0.7844,0.0444,0.1804,0.123,0.1293,False,0.1543,0.0905,0.2115,0.0284,0.0596,0.0964,Cyber Intrusion,Network Firewall,0.8862,0.5583,0.2168,0.0336,0.0,130.0,0.1265,EVM-DI292AUD,280.2,1,0.1817,63.713,58.445,E,0.0,0.2758,Lost,0,Low
0c315d44-3022-4500-897c-84c49d6483cd,Gujarat,C0387,Mumbai,7,2024-06-02T23:51:28.454960+05:53,Nilima Mammen,TMC,Female,60,12th Pass,0,6.18,0.66,1.21,18815,0.4824,0.594,0.4762,144844,69932,9914,79846,55.13,0.1649,0.078,5,0.5513,0.6647,0.3353,0.1242,0.3308,0.3945,0.3157,True,0.5403,0.2778,0.2029,0.6456,0.4799,0.1379,Cyber Intrusion,Multi-layer Encryption,1.0,0.6482,0.1809,-0.0533,0.4467,76.4,0.4677,EVM-TT057DWN,109.2,4,0.261,4.437,66.745,B,0.4988,0.2253,Lost,1,Low
f8e7f31c-a944-4e22-ba16-82c9cb2f79ec,Bihar,C0295,Jamnagar,7,2024-06-01T11:10:08.798440+05:53,Jagvi Bora,BJP,Male,28,Graduate,0,7.8,0.65,,152160,0.8531,0.7522,0.606,91115,57091,4599,61690,67.71,0.0317,0.1682,6,0.6771,0.5881,0.4119,0.0746,0.3799,0.2804,0.2896,False,0.2867,0.3425,0.6,0.1491,0.4867,0.152,Cyber Intrusion,AI Monitoring,1.0,0.6617,0.1206,0.0123,0.0146,57.6,0.2753,EVM-IF862VMM,470.3,4,0.1847,85.902,51.294,C,0.9171,0.4393,Won,1,Medium
2bae399f-7a44-425a-a060-b4b9da948900,Rajasthan,C0428,Meerut,4,2024-05-13T01:26:45.970102+05:53,Ojasvi Grewal,BJP,Male,32,12th Pass,3,1.86,0.13,0.64,70541,0.1893,0.4322,0.5346,114710,95519,3717,99236,86.51,0.1983,0.0567,4,0.8651,0.6555,0.3445,0.0375,0.3599,0.294,0.3367,True,0.4727,0.2481,0.2505,,0.129,0.1474,Cyber Intrusion,Multi-layer Encryption,0.9174,0.6259,0.1956,-0.0128,0.0,54.0,0.2594,EVM-XQ445FWQ,372.2,4,0.1741,68.055,72.912,E,0.31,0.2982,Won,1,Medium
34bb4459-8728-4614-94b2-4b97dab9033f,Uttar Pradesh,C0482,Ulhasnagar,7,2024-06-01T03:35:48.683120+05:53,Isaiah Loyal,SAD,Male,35,12th Pass,0,0.97,0.21,,1581,0.6299,0.4813,0.1723,115221,93983,491,94474,81.99,0.1534,0.3602,4,0.8199,0.5831,0.4169,0.0052,0.3766,0.3211,0.2537,False,0.3499,0.4246,0.496,0.1645,0.5625,0.2154,Cyber Intrusion,Multi-layer Encryption,1.0,0.6776,0.2239,0.0195,0.0736,32.6,0.3585,EVM-VC654YKW,195.3,1,0.3895,8.451,70.847,D,0.5438,0.2513,Won,0,Medium
7ffefac2-1de6-4789-bfb0-6a653f04f905,Karnataka,C0494,Kurnool,2,2024-04-26T02:15:55.143334+05:53,Kashvi Rajagopal,CPM,Male,48,Post-Graduate,2,2.35,0.5,0.94,168931,0.7622,0.6884,0.2627,86865,65761,2853,68614,78.99,0.1986,0.252,3,0.7899,0.5976,0.4024,0.0416,0.3259,0.3644,0.3907,True,0.5095,0.6393,0.3669,0.6594,0.293,0.1454,Cyber Intrusion,Multi-layer Encryption,0.9247,0.6162,0.372,0.063,0.0,83.7,0.2361,EVM-BD759IUN,414.0,4,0.3091,,48.28,B,0.3749,0.2342,Lost,1,Medium
6895f589-97f9-443e-a19d-372b8786f7b6,Gujarat,C0228,Barasat,1,2024-04-20T01:38:06.986287+05:53,Pratyush Mody,BSP,Male,56,Doctorate,1,4.19,1.12,0.36,18204,0.4791,0.5439,0.6556,68649,23062,8728,31790,46.31,0.2154,0.2246,3,0.4631,0.2013,0.7987,0.2746,0.2937,0.174,0.2403,False,0.171,0.1943,0.2244,0.0804,0.1273,0.3367,Cyber Intrusion,Voter Education Drive,0.7516,0.5125,0.4878,-0.053,0.0,50.7,0.0622,EVM-RD755SGN,103.7,0,0.058,39.897,27.317,D,0.2421,0.3461,Won,0,Low
a5a78076-962f-4a1e-8b73-8af6e5672237,Tamil Nadu,C0045,Srikakulam,1,2024-04-19T13:35:06.954223+05:53,Mohini Lanka,YSRCP,Female,60,Graduate,0,4.02,0.86,0.39,9650,0.3891,0.5937,0.4517,101281,55985,6815,62800,62.01,0.1211,0.0825,5,0.6201,0.7006,0.2994,0.1085,0.3438,0.2905,0.3381,True,0.4139,0.2232,0.3581,0.5839,0.1421,0.1472,Cyber Intrusion,Multi-layer Encryption,0.6903,0.5272,0.126,0.0499,0.0,69.7,0.096,EVM-VU591BAY,176.6,1,0.0435,14.591,47.228,B,0.5718,0.2746,Won,1,Medium
7f287e48-f035-43ec-9dcc-dbac0b7a0438,Maharashtra,C0072,Jamalpur,3,2024-05-07T06:03:56.551292+05:53,Triveni Gill,SAD,Male,63,10th Pass,8,7.18,3.46,0.86,23639,0.4765,0.5069,0.2213,95582,50857,4673,55530,58.1,0.0988,0.1871,3,0.581,0.6038,0.3962,0.0842,0.2175,0.176,0.2352,False,0.2499,0.5346,0.4073,0.1669,0.1872,0.1186,Cyber Intrusion,AI Monitoring,0.8383,0.5484,0.0799,0.0195,0.0,20.0,0.1072,EVM-DI737JHC,281.5,1,0.1504,30.182,47.731,C,0.3309,0.1204,Lost,0,Medium
b791752a-386c-49c8-a14b-458665c6d45b,Kerala,C0073,Tenali,5,2024-05-20T15:46:26.191606+05:53,Anmol Balan,TMC,Male,50,12th Pass,3,5.0,1.88,1.38,40252,0.4087,0.4712,0.3272,93681,43051,1739,44790,47.81,0.2366,0.0503,3,0.4781,0.3813,0.6187,0.0388,0.2598,0.3445,0.2054,True,0.4439,0.201,0.1388,0.5562,0.5157,0.1134,Cyber Intrusion,Multi-layer Encryption,0.945,0.5995,0.4979,0.0168,0.0632,14.7,0.3705,EVM-NE513CRP,426.0,1,0.2367,18.751,33.118,D,0.0,0.3017,Lost,0,Medium
bf4df489-6ba5-4105-8c66-3d38592e344d,Gujarat,C0205,Secunderabad,1,2024-04-20T18:06:11.981938+05:53,Omkaar Rege,AAP,Male,42,Doctorate,0,,0.13,0.16,3165,0.4354,0.6784,0.3279,114702,60445,1750,62195,54.22,0.1344,0.0704,4,0.5422,0.2605,0.7395,0.0281,0.2683,0.2743,0.309,True,0.4395,0.3331,0.1782,0.5795,0.1504,0.1229,Cyber Intrusion,Multi-layer Encryption,0.7559,0.558,0.432,0.0101,0.0,62.1,0.1465,EVM-MN344EGA,161.9,0,0.1448,,39.213,E,0.0707,0.3399,Won,0,Medium
2e25f298-cdd9-4694-a9f9-812cd48eaac8,Odisha,C0468,Rajpur Sonarpur,5,2024-05-20T04:50:48.139675+05:53,Brijesh Badami,BSP,Male,56,10th Pass,0,0.54,0.26,,6109,0.6657,0.6352,0.5942,325078,214926,11674,226600,69.71,0.0256,0.1876,2,0.6971,0.4613,0.5387,0.0515,0.3677,0.3817,0.3057,True,0.4099,0.2178,0.3756,0.592,0.4399,0.093,Cyber Intrusion,Network Firewall,0.9528,0.5941,0.2606,0.0397,0.03,33.3,0.3669,EVM-WY701FHQ,137.7,0,0.0398,92.862,43.116,A,0.2357,0.3494,Won,1,High
01ca11dd-0c82-4475-aeca-f53133281c20,Andhra Pradesh,C0187,Jaunpur,5,2024-05-20T10:52:14.785166+05:53,Krishna Srivastava,JDU,Male,52,Below 10th,0,1.12,0.45,0.37,7269,0.3359,0.6108,0.3327,120131,80840,9204,90044,74.96,0.1168,0.2083,1,0.7496,0.5652,0.4348,0.1022,0.209,0.24,0.2215,False,,0.3578,0.2884,0.1034,0.5396,0.1278,Cyber Intrusion,Network Firewall,0.9421,0.6106,0.0799,0.025,0.006,16.3,0.2294,EVM-MR365NMW,127.4,1,0.2212,18.036,53.199,E,0.0,0.3015,Won,0,Medium
ee0774ed-edb9-4320-98c9-7bdf50b9388a,Maharashtra,C0205,Jhansi,4,2024-05-14T07:24:27.442447+05:53,Chakradhar Dass,SP,Male,40,Graduate,0,3.88,1.36,1.49,381640,0.6073,0.6238,0.437,111567,66715,8077,74792,67.04,0.0165,0.2469,3,0.6704,0.4032,0.5968,0.108,0.2975,0.3136,0.2576,True,0.4308,0.2658,0.3138,0.5455,0.1464,0.0921,Cyber Intrusion,Multi-layer Encryption,0.8619,0.6119,0.2171,0.0013,0.0,58.6,0.2508,EVM-UT824WZI,431.6,1,0.3175,4.989,38.893,D,0.3755,0.1613,Won,1,Medium
ba7328e4-2815-4801-bf4f-53df3928c5c2,Bihar,C0265,Guntakal,5,2024-05-21T15:51:09.904972+05:53,Gaurangi Gala,JDU,Male,54,Post-Graduate,0,0.2,0.07,0.02,56668,0.4624,0.6784,0.3623,68219,43851,3578,47429,69.52,0.0491,0.1259,3,0.6952,0.5143,0.4857,0.0755,0.4157,0.4207,0.3668,True,0.5925,0.3394,0.4945,0.6625,0.4926,0.1541,Cyber Intrusion,AI Monitoring,0.9717,0.6634,0.4213,0.0141,0.5303,13.6,0.4638,EVM-UI789MEE,202.8,1,0.1095,27.137,58.271,C,0.3352,0.3028,Won,0,Medium
889548c6-664c-4805-8689-dc3b7900d8f7,Odisha,C0269,Gangtok,7,2024-06-02T07:31:42.004346+05:53,Chakradhar Sridhar,BSP,Male,48,Graduate,5,0.22,0.06,0.07,4995,0.7313,0.5624,0.6263,125409,68756,7494,76250,60.8,0.0833,0.2222,9,0.608,0.6447,0.3553,0.0983,0.2863,0.2908,0.3084,False,0.2869,0.5477,0.2918,0.216,0.5605,0.1141,Cyber Intrusion,CCTV Deployment,,0.6024,0.4852,0.0148,0.0,23.3,0.2699,EVM-TK610UPP,226.3,1,0.1848,31.013,60.668,E,0.0837,0.137,Lost,0,Low
a7cbc974-e660-4a7f-870b-fefb4a2fe4f0,Chhattisgarh,C0477,Gudivada,2,2024-04-26T13:55:28.649612+05:53,Joshua Vala,TRS,Female,69,12th Pass,3,2.96,0.89,0.5,3071,0.2385,0.4818,0.1062,144907,80624,4431,85055,58.7,0.135,0.4187,6,0.587,0.4126,0.5874,0.0521,0.3658,0.2617,0.2583,False,0.2164,0.4091,0.8825,0.1625,0.2032,0.1645,Cyber Intrusion,Rapid Response Team,0.983,0.6896,0.2756,-0.0868,0.0,30.1,0.1567,EVM-FI622ADB,1019.8,3,0.314,12.938,52.567,E,0.4039,0.3884,Won,1,Medium
23795e62-f361-49d5-a31b-73af47d8a1d8,Bihar,C0326,Nagaon,3,2024-05-08T15:13:55.215089+05:53,Chaman Tailor,TMC,Male,56,Doctorate,2,0.59,0.12,0.03,9337,0.5519,0.5342,0.3173,136041,86470,1616,88086,64.75,0.028,0.3729,3,0.6475,0.7351,0.2649,0.0183,0.3374,0.2615,0.3028,False,0.3953,0.5521,0.4837,0.1984,0.1846,0.1584,Cyber Intrusion,,0.8137,0.5951,0.5047,-0.0119,0.0,38.7,0.1831,EVM-EB077KGC,267.5,0,0.098,79.302,53.227,A,0.8315,0.343,Won,0,Medium
9727b333-0e56-4366-a676-cfb5f7293bce,Tamil Nadu,C0092,South Dumdum,2,2024-04-27T07:46:26.195702+05:53,Aashi Sawhney,TRS,Male,50,Post-Graduate,0,4.52,1.01,1.65,6587,0.8631,0.6554,0.2975,53954,35469,2215,37684,69.85,0.0306,0.0585,3,0.6985,0.3483,0.6517,0.0588,0.2066,0.1101,0.1765,False,0.1222,0.2159,0.4235,0.0851,0.0846,0.1017,Cyber Intrusion,Biometric Auth,0.8393,0.5192,0.2113,-0.013,0.0,5.8,0.0756,EVM-BG347AYD,229.6,2,0.061,97.208,45.684,B,0.0422,0.093,Won,0,Medium
5ae8a773-2c16-4373-a09a-c80c7240110e,Madhya Pradesh,C0064,Amritsar,6,2024-05-26T08:29:00.576924+05:53,Chavvi Prasad,DMK,Female,54,Graduate,0,6.78,3.05,1.7,38321,0.9784,0.7879,0.864,182336,105324,6923,112247,61.56,0.0799,0.4232,2,0.6156,0.3215,0.6785,0.0617,0.4809,0.509,0.4669,True,0.4863,0.5744,0.4586,0.6607,0.5929,0.1431,Cyber Intrusion,Network Firewall,1.0,0.757,0.4485,-0.0471,0.3896,169.9,0.5499,EVM-VR382DRQ,495.5,2,0.1566,61.319,94.057,B,0.8724,0.4345,Won,1,High
eeb45642-934e-4eb9-bcda-832e386ef2b4,Gujarat,C0289,Hosur,1,2024-04-20T04:26:39.825836+05:53,Vasudha Chahal,AAP,Male,56,Graduate,5,0.58,0.15,0.2,473,0.4297,0.4364,0.4575,115153,65495,5978,71473,62.07,0.0531,0.4549,5,0.6207,0.3259,0.6741,0.0836,0.1826,0.2105,0.1834,False,0.1418,0.3576,0.289,0.1287,0.1863,0.0893,Cyber Intrusion,Network Firewall,0.7803,0.5066,0.1458,-0.0343,0.0,125.0,0.1298,EVM-IT786XVY,314.3,2,0.1964,43.778,,A,0.2974,0.1813,Won,1,Low
c1531787-919c-4da5-8b22-3d400576bdf3,Madhya Pradesh,C0491,Darbhanga,6,2024-05-26T01:27:38.808273+05:53,Anusha Mahal,DMK,Male,42,Graduate,0,9.87,0.42,1.84,7388,0.6802,0.6787,0.5103,442216,210229,26882,237111,53.62,0.1466,0.0236,4,0.5362,0.2841,0.7159,0.1134,0.3498,0.2323,0.2483,False,0.2213,0.2453,0.4992,0.0907,0.474,0.1747,Cyber Intrusion,Multi-layer Encryption,1.0,0.6683,0.7659,0.0021,0.0897,11.2,0.2438,EVM-TY878CTK,103.9,2,0.1022,,54.041,C,0.3314,0.3287,Won,1,Low
36bafc0f-5f7e-41da-a7a6-072fa87b5984,Karnataka,C0348,Vijayawada,1,2024-04-20T17:51:34.324407+05:53,Peter Kalita,Independent,Male,67,10th Pass,8,0.23,0.07,0.05,4968,0.6783,0.4949,0.5174,197521,118961,17526,136487,69.1,0.0268,0.4318,2,0.691,0.159,0.841,0.1284,0.3528,0.3706,0.3682,True,0.5384,0.272,0.4465,0.6661,0.1443,0.1903,Cyber Intrusion,AI Monitoring,0.7859,0.584,0.3498,,0.0,28.4,0.1561,EVM-VU989LFK,162.7,0,0.1753,88.131,54.597,D,0.0135,0.3042,Won,0,Medium
55cf19bd-3f85-49d1-b353-c63523b1e090,Uttar Pradesh,C0136,Malda,3,2024-05-08T15:38:08.159663+05:53,Xavier Chatterjee,NCP,Male,63,Graduate,1,0.25,,0.08,38248,0.6524,0.6486,0.2973,229157,141528,15453,156981,68.5,0.0569,0.214,4,0.685,0.3041,0.6959,0.0984,0.445,0.3962,0.4423,True,,0.525,0.638,0.7154,0.1939,0.1683,Cyber Intrusion,CCTV Deployment,0.8468,0.558,0.294,0.0927,0.0,,0.3002,EVM-VA200HAC,446.9,3,0.3647,93.085,,D,0.5548,0.4089,Lost,1,High
0e000e7f-96c5-4893-88d0-ee7f84af51eb,Madhya Pradesh,C0227,Chinsurah,3,2024-05-08T16:17:42.401293+05:53,Riya Palla,TMC,Female,58,Graduate,2,3.78,2.17,0.24,9029,0.7215,0.6674,0.3264,85184,41639,5150,46789,54.93,0.143,0.3037,4,0.5493,0.7012,0.2988,0.1101,0.2879,0.2397,0.2456,False,0.204,0.3198,0.3771,0.1831,0.1595,0.1834,Cyber Intrusion,Network Firewall,0.8867,0.6299,0.8247,0.0247,0.0,37.6,0.1582,EVM-VO189NCD,145.9,2,0.2614,76.006,46.856,E,0.4762,0.2116,Lost,0,Medium
39d71b46-d634-4724-ad6c-f25c21768083,West Bengal,C0443,Baranagar,5,2024-05-20T16:46:09.893426+05:53,Rehaan Balakrishnan,TRS,Male,57,10th Pass,2,12.56,2.41,1.2,18214,0.3902,0.4334,0.2872,138798,83700,6145,89845,64.73,0.0295,0.0526,5,0.6473,0.4352,0.5648,0.0684,0.3226,0.2583,0.2574,False,0.2265,0.4502,0.4029,0.1699,0.5014,0.1401,Cyber Intrusion,Network Firewall,0.9864,0.6004,,0.0237,0.0015,32.6,0.2134,EVM-JG262MPP,338.1,2,0.2456,14.747,52.495,E,0.4264,0.2059,Lost,0,Medium
74440920-3e0e-4239-8f48-fe7d7715fcd4,Maharashtra,C0510,Amravati,1,2024-04-19T12:35:47.396180+05:53,Jagrati Sandhu,SP,Female,63,Doctorate,0,3.31,,1.12,58131,0.7861,0.7203,0.4304,220558,126673,38168,164841,74.74,0.0933,0.4404,3,0.7474,0.6489,0.3511,0.2315,0.2239,0.1965,0.1967,False,0.2339,0.3978,0.3406,0.1349,0.1435,0.2636,Cyber Intrusion,Multi-layer Encryption,0.6838,0.5383,0.1091,0.0388,0.0,31.9,0.1,EVM-ZS703RLA,723.6,1,0.181,19.564,73.125,A,0.264,0.2788,Lost,1,Low
ce0eb024-0f05-41f2-bdfc-f2031729098a,Punjab,C0431,Munger,4,2024-05-13T16:43:17.211344+05:53,Dakshesh Vala,NCP,Male,37,Graduate,0,3.0,0.47,0.72,19794,0.2307,0.4649,0.2889,154407,89363,39044,108885,70.52,0.0581,0.1642,6,0.7052,0.5195,0.4805,0.1793,0.3398,0.301,0.3859,True,0.4642,0.3585,0.3137,0.5763,0.1513,0.203,Cyber Intrusion,Network Firewall,0.9308,0.6519,0.5791,0.0053,0.0,284.7,0.2549,EVM-LU212ULD,235.0,2,0.0917,90.382,46.839,E,0.8629,0.3436,Lost,0,Medium
3838e4e4-8748-41c5-a6a7-2435ebbd6022,Gujarat,C0318,Mangalore,3,2024-05-07T17:29:15.095332+05:53,Vivaan Chaudhry,DMK,Male,54,Post-Graduate,0,14.81,6.31,2.48,6838,0.7602,0.6608,0.3751,122199,52561,2131,54692,44.76,0.2287,0.3259,4,0.4476,0.4105,0.5895,0.039,0.2423,0.1734,0.1615,False,0.1533,0.1781,0.4162,0.0711,0.1201,0.1252,Cyber Intrusion,Media Fact-Check,0.8696,0.5132,0.6543,-0.081,0.0,63.6,0.1429,EVM-VJ816YTE,215.2,2,0.0377,86.307,44.017,C,0.4776,0.164,Won,0,Medium
ef56073e-9dd4-4df6-a891-9eca27542124,Bihar,C0188,Visakhapatnam,5,2024-05-21T17:07:56.618191+05:53,Ojas Loyal,INC,Male,56,Post-Graduate,1,0.62,0.17,0.11,20239,0.3346,0.6151,0.1657,182228,99020,39668,138688,76.11,0.0989,0.1379,4,0.7611,0.1493,0.8507,0.286,0.4653,0.4907,0.5928,True,0.7326,0.9531,0.4319,0.7714,0.6745,0.3841,Cyber Intrusion,Rapid Response Team,1.0,0.7009,0.2154,0.0152,0.1561,106.6,0.4683,EVM-XD320CWO,421.6,8,0.2177,,81.707,D,0.703,0.376,Lost,1,High
fb016563-971e-4818-a8fd-82ac8e416bbe,Delhi,C0480,Sonipat,2,2024-04-27T12:26:30.336645+05:53,Wahab Purohit,JDU,Male,53,Post-Graduate,0,1.23,0.06,0.19,8816,0.6086,0.5735,0.346,470524,239666,146351,386017,82.04,0.1577,0.4165,1,0.8204,0.3073,0.6927,0.3791,0.4034,0.2472,0.3235,False,0.2068,0.2812,0.6068,0.0824,0.1373,0.5153,Cyber Intrusion,Multi-layer Encryption,0.7799,0.6049,0.2473,-0.0045,0.0,57.7,0.1843,EVM-UA193UCL,218.2,1,0.3009,97.259,70.529,D,1.0,0.4638,Won,0,Medium
a56d3257-c78b-4c1d-94f9-a1f30703c40e,Rajasthan,C0416,Maheshtala,1,2024-04-20T14:02:32.057210+05:53,Keya Mani,BSP,Male,66,Graduate,0,26.23,7.04,9.45,24749,0.5582,0.6786,0.6715,209993,168174,5017,173191,82.47,0.1511,0.0774,2,0.8247,0.1434,0.8566,0.029,0.3274,0.2993,0.337,True,0.5593,0.3348,0.3408,0.6276,0.1567,0.1328,Cyber Intrusion,,0.8373,0.6438,0.4575,-0.0242,0.0,95.5,0.1573,EVM-QE246VVX,565.8,1,0.0608,30.325,,B,0.187,0.3255,Won,0,Medium
